TEXT,graphics,hockey,medical,newsgroup
"Article-I.D.: pitt.19428 References: < 93087.112433PXF3@psuvm.psu.edu> < 1p78kn$24v@network.ucsd.edu> < 93088.130924PXF3@psuvm.psu.edu> Sender: news@cs.pitt.edu Reply-To: geb@cs.pitt.edu (Gordon Banks) Organization: Univ. of Pittsburgh Computer Science Lines: 17 In article < 93088.130924PXF3@psuvm.psu.edu> PXF3@psuvm.psu.edu (Paula Ford) writes: It's O- that is especially useful. Still, he isn't punishing the Red Cross but some O+ person that needed his blood and couldn't get it. You are right, nagging probably willn't help. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"Article-I.D.: pitt.19436 References: < 1993Mar24.182145.11004@equator.com> < 2653@hsdndev.UUCP&gt ; < 1993Mar29.181958.3224@equator.com> Sender: news@cs.pitt.edu Reply-To: geb@cs.pitt.edu (Gordon Banks) Organization: Univ. of Pittsburgh Computer Science Lines: 42 In article < 1993Mar29.181958.3224@equator.com> jod@equator.com (John Setel O'Donnell) writes: Why do you think Steere is doing this? Isn't he acting in good faith? After all, as the "" discoverer"" of Lyme for all intents and purposes, the more famous Lyme gets, the more famous Steere gets. I don't see the ulterior motive here. It is easy for me to see it the those physicians who call everything lyme and treat everything. There is a lot of money involved. Well, it is tragic what has happened to you, but it doesn't necessarily make you the most objective source of information about it. If your whole life is focussed around this, you may be too emotionally involved to be advising other people who may or may not have Lyme. Certainly advocacy of more research on Lyme would not be out of order, though, and people like you can be very effective there. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"Article-I.D.: pitt.19438 References: < 1p8t1p$mvv@agate.berkeley.edu> Sender: news@cs.pitt.edu Reply-To: geb@cs.pitt.edu (Gordon Banks) Organization: Univ. of Pittsburgh Computer Science Lines: 33 In article < 1p8t1p$mvv@agate.berkeley.edu> romdas@uclink.berkeley.edu (Ella I Baff) writes: What does "" DC"" stand for? Couldn't be an antichiropractic posting from a chiropractor, could it? My curiosity is piqued. Prostate CA is an especially troublesome entity for chiropractors. It so typically causes bone pain due to spinal metastases that it gets manipulated frequently. Manipulating a cancer riddled bone is highly dangerous, since it can then fracture. I've seen at least three cases where this happened with resulting neurologic damage, including paraplegia. This is one instance where knowing how to read x-rays can really help a chiropractor stay out of trouble. DO chiropractors know what bony mets from prostate look like? -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"Article-I.D.: pitt.19439 References: < C4nzn6.Mzx@crdnns.crd.ge.com> Sender: news@cs.pitt.edu Reply-To: geb@cs.pitt.edu (Gordon Banks) Organization: Univ. of Pittsburgh Computer Science Lines: 42 In article < C4nzn6.Mzx@crdnns.crd.ge.com> brooksby@brigham.NoSubdomain.NoDomain (Glen W Brooksby) writes: No, the neiseria meningococcus is one of the most common forms of meningitis. It's the one that sometimes sweeps schools or boot camp. It is contagious and kills by attacking the covering of the brain, causing the blood vessels to thrombose and the brain to swell up. It is very treatable if caught in time. There isn't much time, however. The rash is the tip off. Infants are very susceptible to dying from bacterial meningitis. Any infant with a fever who becomes stiff or lethargic needs to be rushed to a hospital where a spinal tap will show if they have meningitis. Seizures can also occur. It can live in the throat of carriers. Don't worry, you willn't get it from them, especially if they took the medication. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"Article-I.D.: pitt.19440 References: < 1p6co5$4rt@agate.berkeley.edu> < 1993Mar29.204003.26952@tijc02.uucp> Sender: news@cs.pitt.edu Reply-To: geb@cs.pitt.edu (Gordon Banks) Organization: Univ. of Pittsburgh Computer Science Lines: 23 In article < 1993Mar29.204003.26952@tijc02.uucp> pjs269@tijc02.uucp (Paul Schmidt) writes: Where did you read this? I don't think this is true. I think most medical treatments are based on science, although it is difficult to prove anything with certitude. It is true that there are some things that have just been found "" to work"" , but we have no good explanation for why. But almost everything does have a scientific rationale. The most common treatment for prostate cancer is probably hormone therapy. It has been "" proven"" to work. So have radiation and chemotherapy. What treatments did the article say are not proven? -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"I noticed several years ago that when I took analgesics fairly regularly, (motrin at the time), I seemed to get a lot of migraines. But had forgotten about that until I started reading some of the posts here. I generally don't take NSAIDS or Tylenol for headaches, because I've found them to be ineffective. However, I have two other pain sources that force me to take NSAIDS (currently Naprosyn). First, is some pelvic pain that I get at the beginning of my period, and then much worse at midcycle. I have had surgery for endometriosis in the past (~12 years ago), so the Drs. tell me that my pain is probably due to the endometriosis coming back. I've tried Synarel, it reduced the pain while I took it (3 mos), but the pain returned immediately after I stopped. Three doctors have suggested hysterectomy as the only "" real solution"" to my problem. Although I don't expect to have any more children, I don't like the idea of having my uterus and one remaining ovary removed (the first ovary was removed when I had the surgery for endometriosis). One of the Drs that suggested I get a hysterectomy is an expert in laser surgery, but perhaps thinks that type of procedure is only worthwhile on women who still plan to have children. So basically all I'm left with is toughing out the pain. This would be impossible without Naprosyn (or something similar - but not aspirin, that doesn't work, and Motrin gave me horrible gastritis a few years ago, so I'm through with it). In fact, Naprosyn works very well at eliminating the pain if I take it regularly as I did when I had severe back pain (and pain in both legs) as I'll discuss in a moment. Generally though, I wait until I have the pain before I take the Naprosyn, but then it takes several hours for it reduce the pain (it's actually quite effective at reducing the pain, it just takes quite a while). In the meantime I'm frequently in severe pain. The other pain source I have is chronic lower back pain resulting in bilateral radiculopathy. I've had MRIs, Xrays, CT scan, and EMGs (I've had 2 of them, and don't intend to ever do that again) with nerve conduction tests. The tests have not been conclusive as to what is causing my back and leg pain. The MRI reports both say I have several bulging, degeneratig disks, and from the Xrays (and MRI, I think) it is apparent that I have arthritis. The reading on the CT scan was that there are two herniations (L3-L4, and L4-L5), but others hav looked at the films and concluded that there are no herniations. The second EMG and nerve conduction studies shows significant denervation compared to the first EMG. Oh yeah, I had some other horrible test, called something like Somatic Evoked Response which showed that the "" internal nerves"" are working fine. Anyway, the bottom line is that I sometimes have severe pain in both legs and back pain. The back pain is there all the time, but I can live with it. When the leg pain is there, I need some analgesic/anti-inflammatory medication to reduce the pain to a level where I can work. So I took Naprosyn regulary for 6-9 months (every time I tried to stop the leg pain got worse, so I'd always resume). Since last November I have taken it much less frequently, and primarily for the pelvic pain. I have been going to physical therapy for the last 8 months (2-3 times a week). After the first month or so, my therapist put me on pelvic traction (she had tried it earlier, but it had caused a lot of pain in my back, this time she tried it at a lower weight). After a month or two, the pain in my legs began going away (but the traction aways caused discomfort in my lower back, which could be reduced with ultrasound and massage). So now, I don't have nearly as much pain in my legs, in fact my therapist took me off traction about 2 weeks ago. Getting back to my original reason for this post... Even if I can avoid taking analgesic for headaches, I really cann't avoid them entirely because I have other pain sources, that "" force"" me to use them (Oh, I forgot to mention that it has been suggested to me that I have back surgery, but I'm avoiding that too). I find the migraines difficult to deal with, occassionally I have to take off work, but usually I can work, but at a reduced capacity (I'm a systems engineer and do a lot of reading and writing). When the pelvic pain is bad, I cann't concentrate much, I usually end up jumping out of my chair every few minutes, because the pain is so bothersome. When the pain in my back is bad, it can cause severe burning in both legs, shooting pains in my legs, electric shock type of pain in my feet and toes, and basically when it gets bad I cann't really sit at all. Then I end up spending most of my time home and in bed. So even if the analgesics contribute to the migraines, the migraines are more tolerable than the other pain sources. I get a lot of migraines, an average of 3 to 4 a month, which last 1-3 days. I've taken cafergot (the first time the caffiene really got to me so I reduced the dosage), but I don't like the side effects (if I take more than two I get diahrea). If I get a very bad headache, I will eventually take the cafergot. My neurologist wasn't very helpful when I told him my problems with cafergot, he said that when sumatriptan becomes available, I should try that. I've tried several other medications (fiornal, midrin, fiornal with codeine, tegretol, and inderal) but they either didn't work, or I couldn't tolerate them. So what can I do? My doctor's seem to be satisfied with me just trying to tolerate the pain, which I agree with most of the time, but not when I have a lot of pain. I've had some bad experiences with surgery (my heart stopped once from the anesthesia - I was told that it was likely the succinylcholine), and I've already had surgery several times. Anyway, the point of what I'm saying is that even if analgesics can contribute to migraines, some people NEED to take them to tolerate other pain. Janice Rathmann",0,0,1,medical
"pchurch@swell.actrix.gen.nz (Pat Churchill) writes: :) No...I was one of the lucky ones. Very little acne as a teenager. I didn't have any luck with clearasil. Even though my skin gets oily it really only gets miserable pimples when it's dry. Frequent lukewarm water rinses on the face might help. Getting the scalp thing under control might help (that could be as simple as submerging under the bathwater till it's softened and washing it out). Taking a one a day vitamin/mineral might help. I've heard iodine causes trouble and that it is used in fast food restaurants to sterilize equipment which might be where the belief that greasy foods cause acne came from. I notice grease on my face, not immediately removed will cause acne (even from eating meat). Keeping hair rinse, mousse, dip, and spray off the face will help. Warm water bath soaks or cloths on the face to soften the oil in the pores will help prevent blackheads. Body oil is hydrophilic, loves water and it softens and washes off when it has a chance. That's why hair goes limp with oilyness. Becoming convinced that the best thing to do with a whitehead is leave it alone will save him days of pimple misery. Any prying of black or whiteheads can cause infections, the red spots of pimples. Usually a whitehead will break naturally in a day and there willn't be an infection afterwards. Tell him that it's normal to have some pimples but the cosmetic industry makes it's money off of selling people on the idea that they are an incredible defect to be hidden at any cost (even that of causing more pimples). -Jackie-",0,0,1,medical
"jfare@53iss6.Waterloo.NCR.COM (Jim Fare) writes: A. Folks, do we have an FAQ on tinnitus yet? B. As a lo-o-o-ong time sufferer of tinnitus and as a neuroscientist who has looked over the literature carefully I believe the following are reasonable conclusions: 1. Millions of people suffer from chronic tinnitus. 2. The cause it not understood. 3. There is no accepted treatment that cures it. 4. Some experimental treatments may have helped some people a bit, but there have be no reports--even anecdotal--of massive good results with any of these experimental drugs. 5. Some people with chronic loud tinnitus use noise blocking to get to sleep. 6. Sudden onset loud tinnitus can be caused by injuries and sometimes abates or goes away after a few months. 7. Aspirin is well known to exacerbate tinnitus in some people. 8. There is a national association of tinnitus sufferers in the US. 9. One usually gets used to it. Especially when concentrating on something else the tinnitus becomes unnoticed. 10. Stress and lack of sleep make tinnitus more annoying, sometimes. 11. I'm sure those of us who have it wish there was a cure, but there is not. Mark dubin the ol' professor",0,0,1,medical
"I may not be the world's greatest expert on chiggers (a type of mite indigenous to the south), but I certainly have spent a lot of time contemplating the little buggers over the past six years (since we moved to N.C.). Here are some observations gained from painful experience: 1. Reactions to chiggers vary greatly from person to person. Some people get tiny red bites. Others (like me) are more sensitive and get fairly large swollen sore-like affairs. 2. Chigger bites are the gift that keeps on giving. I swear that these things will itch for months. 3. There is a lot of folklore about chiggers. I think most of it is fiction. I have tried to do research on the critters, since they have such an effect on me. The only book I could find on the subject was a *single* book in UNC's special collections library. I have not yet gone through what is required to get it. 4. Based on my experience and that of my family members, the old folk remedy of fingernail polish simply doesn't work. I recall reading that the theory upon which it is based (that the chiggers burrow into your skin and continue to party there) is false. I think it is more likely that the reaction is to toxins of some sort the little pests release. But this is speculation. 5. The *best* approach is prevention. A couple of things work well. A good insect repellent (DEET) such as Deep Woods Off liberally applied to ankles, waistband, etc. is a good start. There is another preparation called "" Chig Away"" that is a combination of sulfur and some kind of cream (cortisone?) that originally was prepared for the Army and is not commercially available. In the summer I put this on my ankles every morning when I get up on weekends since I literally cann't go outside where we live (in the country) without serious consequences. (They apparently don't like sulfur much at all. You can use sulfur as a dust on your body or clothing to repel them.) 6. No amount of prevention will be *completely* successful. Forget the fingernail polish. I have finally settled upon a treatment that involves topical application of a combination of cortisone creme (reduces the inflamation and swelling) and benzocaine (relieves the itch). I willn't tell you all the things I've tried. Nor will I tell you some of the things my wife does since this counts as minor surgery and is best not mentioned (I also think it gains nothing). 7. The swelling and itching can also be significantly relieved by the application of hot packs, and this seems to speed recovery as well. Doctors seem not to care much about chiggers. The urban and suburban doctors apparently don't encounter them much. And the rural doctors seem to regard them as a force of nature that one must endure. I suspect that anyone who could come up with a good treatment for chiggers would make a *lot* of money. -- Gary H. Merrill [Principal Systems Developer, C Compiler Development] SAS Institute Inc. / SAS Campus Dr. / Cary, NC 27513 / (919) 677-8000 sasghm@theseus.unx.sas.com ... !mcnc!sas!sasghm",0,0,1,medical
"In article < 1993Mar27.142431.25188@inmet.camb.inmet.com> mazur@bluefin.camb.inmet.com (Beth Mazur) writes: Undoubtedly it does, to maintain such a weight. And it does so primarily by overeating. If it didn't, the weight would drop back to normal. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < werner-240393161954@tol7mac15.soe.berkeley.edu> werner@soe.berkeley.edu (John Werner) writes: Yes, I remember that now. Well, in that case, the cones are indeed color sensitive, contrary to what the original respondent had claimed. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < Lauger-240393141539@lauger.mdc.com> Lauger@ssdgwy.mdc.com (John Lauger) writes: Two approaches that I've used: Tofranil, 50 mg qhs, Naproxen 250mg bid. The Naproxen doesn't seem to be as bad as things like Tylenol in promoting the analgesic abuse Headache. DHE IV infusions for about 3 days (in hospital). Cold turkey is the only way I think. Tapering doesn't help. I wouldn't know how you can do this without your doctor. I haven't seen anyone successfully do it alone. Doesn't mean it cann't be done. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < 1993Mar26.001004.10983@news.eng.convex.com> cash@convex.com (Peter Cash) writes: No, no, we aren't talking about receptors for the brain's sensory innervation, but structures such as the thalamus that handle pain for the entire organism. Apples and oranges. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < 1993Mar25.020646.852@news.columbia.edu> jhl14@cunixa.cc.columbia.edu (Jonathan H. Lin) writes: Who knows in this legal climate, but there is tremendous legal precendent for forcibly quarantining TB patients in sanitariums. 100 yrs ago it was done all the time. It has been done sporadically all along in patients who willn't take their medicine. If you have TB you may find yourself under surveilence of the Public Health Department and you may find they have the legal power to insist you make your clinic visits. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < 1993Mar26.185117.21400@cs.rochester.edu> fulk@cs.rochester.edu (Mark Fulk) writes: Extremely rare in humans. Usually so much else is involved you'd just have a mess to sort out. Birds do all vision in the tectum, don't they? -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < C4IHM2.Gs9@watson.ibm.com> clarke@watson.ibm.com (Ed Clarke) writes: The speculum is the little cone that fits on the end of the otoscope. There are also vaginal specula that females and gynecologists are all too familiar with. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < 1993Mar29.130824.16629@aoa.aoa.utc.com> carl@aoa.aoa.utc.com (Carl Witthoft) writes: By law, they would not be allowed to do that anyhow. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < 93084.140929RFM@psuvm.psu.edu> RFM@psuvm.psu.edu writes: Probably she meant that your blood pressure went up while you were on the treadmill. This is normal. You'll have to ask her if this is what she meant, since no one else can answer for another person. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < 9303252134.AA09923@walrus.mvhs.edu> ktodd@walrus.mvhs.edu ((Ken Todd)) writes: It isn't that rare, actually. Many cases that are called Parkinson's Disease turn out on autopsy to be SND. It should be suspected in any case of Parkinsonism without tremor and which does not respond to L-dopa therapy. I don't believe pallidotomy will do much for SND. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < lindaeC4JGLK.FxM@netcom.com> lindae@netcom.com writes: Be sure to say "" chronic"" dizziness, not just dizziness. Most patients with acute or subacute dizziness will get better. The vertiginous spells of Meniere's will also eventually go away, however, the patient is left with a deaf ear. This may have helped you, but I'm not sure it is good general advice. The odds that you are going to find some miracle with your own research that is secret or hidden from general knowledge for this or any other disease are slim. When good answers to these problems are found, it is usually in all the newspapers. Until then, spending a great deal of time and energy on the medical problem may divert that energy from more productive things in life. A limited amount should be spent to assure yourself that your doctor gave you the correct story, but after it becomes clear that you are dealing with a problem for which medicine has no good solution, perhaps the best strategy is to join the support group and keep abreast of new findings but not to make a career out of it. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < 1993Mar25.161109.13101@sbcs.sunysb.edu> mhollowa@ic.sunysb.edu (Michael Holloway) writes: I'm sure the Pittsburgh group has published the baboon work, but I don't know where. In Chicago they were doing lobe transplants from living donors, and I'm sure they've published. I don't read the transplant literature. I just see the liver transplant patients when they get into neurologic trouble (pretty frequent), so that and the newspapers and scuttlebutt is the way I keep up with what they are doing. Howard Doyle works with them, and can tell you more. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < 1993Mar24.182145.11004@equator.com> jod@equator.com (John Setel O'Donnell) writes: If these folks are who I think they are, Lyme-knowledgeable may mean a physician to whom everything that walks in the door is lyme disease, and you will be treated for lyme, whether or not you have it. Hope you have good insurance. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < 1993Mar26.005148.7899@aio.jsc.nasa.gov> stevel@aio.jsc.nasa.gov (Steve Lancaster) writes: Short of changes by the feds, there is no way. Codeine alone is very difficult to prescribe without a lot of hassles. Tylenol #3 is the best compromise. That way he can get refills. The amount of acetominophen he is getting with his codeine willn't hurt him any. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < 3FB51B6w165w@jupiter.spk.wa.us> pwageman@jupiter.spk.wa.us (Peggy Wageman) writes: I'm not sure it is the fluctuation so much as the estrogen level. Taking Premarin can certainly cause migraines in some women. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < C4Iozx.7wx@world.std.com> rsilver@world.std.com (Richard Silver) writes: The flushing is due to vascular dilation, part of a migraine attack. Some people event get puffy and swollen. As long as you are careful you can see well enough to avoid getting hit in the face or eye by the ball, migraine will not hurt your health. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < 12252@news.duke.edu> adm@neuro.duke.edu (Alan Magid) writes: So just what was it you wanted to say? -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < 1993Mar27.004627.21258@rmtc.Central.Sun.COM> lrd@rmtc.Central.Sun.COM writes: Reflex sympathetic dystrophy. I'm sure there's an FAQ, as I have made at least 10 answers to questions on it in the last year or so. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < 1993Mar25.085526.914@news.wesleyan.edu> , RGINZBERG@eagle.wesleyan.edu (Ruth Ginzberg) writes: |> |> But I'll be damned, his "" rights"" to be sick & to fail to treat his disease & to |> spread it all over the place were, indeed preserved. Happy? Several years ago I tried to commit a patient who was growing Salmonella out of his stool, blood, and an open ulcer for treatment. The idea was that the guy was a walking public health risk, and that forcing him to receive IV antibiotics for a few days was in the public interest. I will make a long story short by saying that the judge laughed at my idea, yelled at me for wasting his time, and let the guy go. I found out that tuberculosis appears to be the only MEDICAL (as oppsed to psychiatric) condition that one can be committed for, and this is because very specific laws were enacted many years ago regarding tb. I am certain these vary from state to state. Any legal experts out there to help us on this? -km",0,0,1,medical
"In article < 1993Mar27.010702.8176@julian.uwo.ca> roberts@gaul.csd.uwo.ca (Eric Roberts) writes: Probably would not be fatal in an adult at that dose, but could kill a child. Patient would be very somnolent, with dilated pupils, low blood pressure. Possibly cardiac arrhythmias. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < 19621.3049.uupcb@factory.com> jim.zisfein@factory.com (Jim Zisfein) writes: Gosh, Jesse is that famous now? He was my intern. Landau not liking it makes me like it out of spite. (Just kidding, Bill). -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < 733196190.AA00076@calcom.socal.com> Daniel.Prince@f129.n102.z1.calcom.socal.com (Daniel Prince) writes: Try peeling the skin back at the base of your other fingernails (not too hard, now, don't want to hurt yourself). You'll find nice little lunulas there if you can peel it back enough. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < LMC006@wrc.wrgrace.com> custer@wrc.wrgrace.com (Linda Custer) writes: I agree that some specialties have gotten way out of line. The main problem is the payment method for procedures rather than time distorts the system. I hope they will fix that. But I'm afraid, as usual, the local doc is going to take the brunt. People grouse about paying $50 to see their home doctor in his office, but don't mind paying $20,000 to have brain surgery. They think their local doc is cheating them but worship the feet of the neurosurgeon who saved their life. What they don't realize is that we need more local docs and fewer -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < 93088.112203JER4@psuvm.psu.edu> JER4@psuvm.psu.edu (John E. Rodway) writes: It can suppress secretion of prolactin. Is useful in cases of galactorrhea. Some adenomas of the pituitary secret too much. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < 1240002@isoit109.BBN.HP.COM> sude@isoit109.BBN.HP.COM (#Susanne Denninger) writes: Dangerous only to immune suppressed persons and fetuses. To them, it is extremely dangerous. Most of the rest of us have already had it and it isn't dangerous at all. Cat feces are the worst. Pregnant women should never touch the litter box. Cook your meat. Watch it with pets. You'll have to read up on it. There is an effective antibiotic that can keep it in check. Of course, it cann't reverse damage already done, such as in a fetus. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < 1993Mar30.030105.26772@omen.UUCP> caf@omen.UUCP (Chuck Forsberg WA7KGX) writes: "" Diet Evangelist"" . Good term. Fits Atkins to a "" T"" . -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < 1993Mar29.113528.930@news.wesleyan.edu> RGINZBERG@eagle.wesleyan.edu (Ruth Ginzberg) writes: If people are going to do this, I really wish they would tell me first. I'd be happy to go over the insert (in the PDR) with them and explain everything. All too many patients read the insert and panic and then on the next visit sheepishly admit they were afraid to take the drug and we are starting over again at square one. Some of them probably didn't even come back for followup because they didn't want to admit they wouldn't take the drug or thought I was trying to kill them or something. What people don't understand about the inserts is that they report every adverse side effect ever reported, without substantiating that the drug was responsible. The insert is a legal document to slough liability from the manufacturer to the physician if something was to happen. If patients want to have the most useful and reliable information on a drug they would be so much better off getting hold of one of the AMA drug evaluation books or something similar that is much more scientific. There are very few drugs that someone hasn't reported a death from taking. Patients don't realize that and don't usually appreciate the risks to themselves properly. I'm sure Herman is going to "" go ballistic"" , but so be it. Another problem is that probably most drugs have been reported to cause impotence. Half the males who read that will falsely assume it could permanently cause them to lose sexual function and so will refuse to take any drug like that. This can be a real problem for PDR readers. There needs to be some way of providing patients with tools geared to them that allow them to get the information they need. I am involved in a research project to do that, with migraine as the domain. It involves a computer system that will provide answers to questions about migraine as well as the therapy prescribed for the patient. For common illnesses, such as migraine and hypertension, this may help quite a bit. The patient could spend as much time as needed with the computer and this would then not burden the physician. Clearly, physicians in large part fail to answer all the questions patients have, as is demonstrated over and over here on the net where we get asked things that the patients should have found out from their physician but didn't. Why they didn't isn't always the physician's fault either. Sometimes the patients are afraid to ask. They willn't be as afraid to ask the system, we hope. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
"In article < 206@ky3b.UUCP> km@ky3b.pgh.pa.us (Ken Mitchum) writes: I think in Illinois venereal disease (the old ones, not AIDS) was included. Syphillis was, for sure. -- ---------------------------------------------------------------------------- Gordon Banks N3JXP | "" Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon."" ----------------------------------------------------------------------------",0,0,1,medical
